timestamp_lectura,BER,OSNR (dB),Potencia_Receptor (dBm),G_Obj_EDFA1 (dB),G_Real_EDFA1 (dB),G_Obj_EDFA3 (dB),G_Real_EDFA3 (dB),G_Obj_EDFA4 (dB),G_Real_EDFA4 (dB),Pin_EDFA3 (dBm),Pout_EDFA3 (dBm),Pin_EDFA4 (dBm),Pout_EDFA4 (dBm),scenario,ventana_idx,Id_Falla
2025-12-19T13:38:40.449072,2.421567e-03,27.80,6.61,13.98,0.0,27.41,29.67,24.69,24.99,-24.96,4.71,-16.77,8.22,Operación Normal,0,0
2025-12-19T13:38:43.672453,2.384732e-03,28.30,6.61,13.98,0.0,27.41,29.65,24.69,24.94,-24.96,4.69,-16.74,8.2,Operación Normal,0,0
2025-12-19T13:38:46.896838,2.426864e-03,28.30,6.61,13.98,0.0,27.41,29.68,24.69,24.99,-24.95,4.73,-16.77,8.22,Operación Normal,0,0
2025-12-19T13:38:50.113244,2.342757e-03,29.10,6.61,13.98,0.0,27.41,29.67,24.69,24.98,-24.96,4.71,-16.77,8.21,Operación Normal,0,0
2025-12-19T13:38:53.345033,2.534246e-03,28.30,6.61,13.98,0.0,27.41,29.65,24.69,24.99,-24.96,4.69,-16.77,8.22,Operación Normal,0,0
2025-12-19T13:38:56.582300,2.313349e-03,27.40,6.61,13.98,0.0,27.41,29.64,24.69,24.92,-24.95,4.69,-16.7,8.22,Operación Normal,0,0
2025-12-19T13:38:59.800753,2.262469e-03,27.80,6.61,13.98,0.0,27.41,29.67,24.69,24.92,-24.96,4.71,-16.7,8.22,Operación Normal,0,0
2025-12-19T13:39:03.002542,2.422919e-03,28.30,6.61,13.98,0.0,27.41,29.68,24.69,24.99,-24.95,4.73,-16.77,8.22,Operación Normal,0,0
2025-12-19T13:39:06.236911,2.421140e-03,27.00,6.62,13.98,0.0,27.41,29.66,24.69,24.99,-24.95,4.71,-16.77,8.22,Operación Normal,0,0
2025-12-19T13:39:09.438008,2.391268e-03,28.70,6.62,13.98,0.0,27.41,29.66,24.69,24.99,-24.95,4.71,-16.77,8.22,Operación Normal,0,0
2025-12-19T13:39:12.654402,2.297857e-03,27.40,6.62,13.98,0.0,27.41,29.66,24.69,24.92,-24.95,4.71,-16.7,8.22,Operación Normal,0,0
2025-12-19T13:39:15.880770,2.418038e-03,27.80,6.62,13.98,0.0,27.41,29.67,24.69,24.92,-24.94,4.73,-16.7,8.22,Operación Normal,0,0
2025-12-19T13:39:19.103148,2.331923e-03,28.30,6.62,13.98,0.0,27.41,29.66,24.69,24.92,-24.95,4.71,-16.7,8.22,Operación Normal,0,0
2025-12-19T13:39:22.330572,2.376598e-03,27.80,6.62,13.98,0.0,27.41,29.68,24.69,24.99,-24.95,4.73,-16.77,8.22,Operación Normal,0,0
2025-12-19T13:39:25.562946,2.292091e-03,27.40,6.62,13.98,0.0,27.41,29.64,24.69,24.99,-24.95,4.69,-16.77,8.22,Operación Normal,0,0
