timestamp_lectura,BER,OSNR (dB),Potencia_Receptor (dBm),G_Obj_EDFA1 (dB),G_Real_EDFA1 (dB),G_Obj_EDFA3 (dB),G_Real_EDFA3 (dB),G_Obj_EDFA4 (dB),G_Real_EDFA4 (dB),Pin_EDFA3 (dBm),Pout_EDFA3 (dBm),Pin_EDFA4 (dBm),Pout_EDFA4 (dBm),scenario,ventana_idx,Id_Falla
2025-12-19T13:25:42.948495,2.210522e-03,29.10,6.40,13.41,0.0,27.75,29.76,24.5,24.87,-25.21,4.55,-16.92,7.95,Operación Normal,0,0
2025-12-19T13:25:46.866177,2.293393e-03,28.70,6.38,13.41,0.0,27.75,29.74,24.5,24.9,-25.21,4.53,-16.95,7.95,Operación Normal,0,0
2025-12-19T13:25:50.129871,2.133345e-03,27.40,6.40,13.41,0.0,27.75,29.76,24.5,24.88,-25.21,4.55,-16.92,7.96,Operación Normal,0,0
2025-12-19T13:25:53.409479,2.284246e-03,28.70,6.40,13.41,0.0,27.75,29.75,24.5,24.87,-25.2,4.55,-16.92,7.95,Operación Normal,0,0
2025-12-19T13:25:56.666778,2.361046e-03,28.30,6.40,13.41,0.0,27.75,29.76,24.5,24.84,-25.21,4.55,-16.87,7.97,Operación Normal,0,0
2025-12-19T13:25:59.926083,2.256055e-03,27.80,6.40,13.41,0.0,27.75,29.74,24.5,24.87,-25.21,4.53,-16.92,7.95,Operación Normal,0,0
2025-12-19T13:26:03.198360,2.250419e-03,29.10,6.38,13.41,0.0,27.75,29.76,24.5,24.87,-25.21,4.55,-16.92,7.95,Operación Normal,0,0
2025-12-19T13:26:06.463629,2.347765e-03,27.80,6.40,13.41,0.0,27.75,29.74,24.5,24.9,-25.21,4.53,-16.95,7.95,Operación Normal,0,0
2025-12-19T13:26:09.721049,2.402008e-03,27.80,6.40,13.41,0.0,27.75,29.76,24.5,24.87,-25.21,4.55,-16.92,7.95,Operación Normal,0,0
2025-12-19T13:26:12.977340,2.332591e-03,28.30,6.40,13.41,0.0,27.75,29.74,24.5,24.9,-25.21,4.53,-16.95,7.95,Operación Normal,0,0
